,cliente,data_hora,estabelecimento,id_transacao,valor
1259,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-07-30 08:28:59,"{'categoria': 'Restaurante', 'cidade': 'Silveira de da Costa', 'estado': 'Goiás'}",ec0f056c-0b64-409a-abe1-4a12dc25de47,634.75
1260,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-10-11 12:46:51,"{'categoria': 'Varejo', 'cidade': 'Moreira', 'estado': 'Goiás'}",6aab153f-334e-4fa0-9cb5-dfae42b12870,929.28
1261,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-08-26 09:26:41,"{'categoria': 'Online', 'cidade': 'Pereira das Flores', 'estado': 'Goiás'}",60cc0f82-d3f7-460c-8f20-08436cb3efac,890.67
1262,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-11-13 16:14:18,"{'categoria': 'Restaurante', 'cidade': 'Jesus', 'estado': 'Goiás'}",6a6b707b-0ee4-46f6-9f7f-011e3caca7c3,1531.27
1263,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-08-24 10:12:51,"{'categoria': 'Restaurante', 'cidade': 'Nogueira', 'estado': 'Goiás'}",87716874-4cba-44d4-af36-ab701ac44c84,1729.16
1264,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-07-09 07:20:11,"{'categoria': 'Restaurante', 'cidade': 'Almeida', 'estado': 'Goiás'}",0794c58f-ccdf-4917-bcfb-82089eb88e0b,1715.71
1265,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-10-03 11:19:09,"{'categoria': 'Supermercado', 'cidade': 'Freitas', 'estado': 'Goiás'}",4f0ec5a9-a8c1-4afa-a320-39184926b439,565.65
1266,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-05-24 14:28:11,"{'categoria': 'Online', 'cidade': 'Almeida', 'estado': 'Goiás'}",5dc32f7d-0a5e-4aa1-baaa-722c99ca8c62,1144.0
1267,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2023-05-06 20:02:19,"{'categoria': 'Varejo', 'cidade': 'Almeida', 'estado': 'Goiás'}",76876346-5e30-4e00-b57e-91d925cb626a,63.09
1268,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-06-17 16:34:42,"{'categoria': 'Restaurante', 'cidade': 'Almeida', 'estado': 'Goiás'}",a48de21a-ec24-4ea1-96d4-df0d0f399441,79.17
1269,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-09-05 21:23:02,"{'categoria': 'Supermercado', 'cidade': 'Almeida', 'estado': 'Goiás'}",cc7351a6-1b53-4932-8dcc-c13688ddb5b1,869.58
1270,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-06-04 23:35:12,"{'categoria': 'Restaurante', 'cidade': 'Almeida', 'estado': 'Goiás'}",9616052e-3d46-4229-ac9f-f03f33324ddf,1867.66
1271,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-07-19 13:50:13,"{'categoria': 'Supermercado', 'cidade': 'Almeida', 'estado': 'Goiás'}",6cd8a69e-be82-471b-abca-c16e50340f79,966.4
1272,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-09-10 13:03:17,"{'categoria': 'Online', 'cidade': 'Novaes', 'estado': 'Goiás'}",1d1b7e2b-4f27-4226-ad36-6583194bbddc,1851.23
1273,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2022-05-28 14:15:40,"{'categoria': 'Varejo', 'cidade': 'Almeida', 'estado': 'Goiás'}",619213cc-a6b8-4c8f-8ade-193eaf5cdc2d,6.36
1274,"{'idade': 26, 'nome': 'Ana Sophia Cavalcanti', 'renda_mensal': 4466.89}",2023-03-16 07:41:08,"{'categoria': 'Supermercado', 'cidade': 'Cavalcanti', 'estado': 'Goiás'}",0b546da9-cbae-48e8-b960-c68c4f4f49f1,886.55
1275,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-18 06:12:03,"{'categoria': 'Varejo', 'cidade': 'Carvalho', 'estado': 'Espírito Santo'}",468ac84a-db6f-41c0-826c-610dcdc51375,1197.09
1276,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-17 07:50:56,"{'categoria': 'Online', 'cidade': 'Oliveira de Rezende', 'estado': 'Espírito Santo'}",8d56bb03-e098-4d7b-804c-d263bb954a44,941.01
1277,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-07 19:19:37,"{'categoria': 'Supermercado', 'cidade': 'Cavalcanti do Galho', 'estado': 'Espírito Santo'}",bcdbb1ef-a50b-4381-87b8-3f36aa87fa29,373.42
1278,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-01 11:07:07,"{'categoria': 'Restaurante', 'cidade': 'Viana', 'estado': 'Espírito Santo'}",b0b177cd-adbd-41f4-a9dd-ba815d600084,256.3
1279,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-18 17:17:07,"{'categoria': 'Varejo', 'cidade': 'Melo do Amparo', 'estado': 'Espírito Santo'}",4ed6a976-b6c4-47a2-b2aa-f9aa733f42fd,710.58
1280,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-31 10:11:48,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",c76ce866-d638-429f-a5b0-7d7344eff669,64.08
1281,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-26 16:34:16,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",38b5df4f-328d-4092-ab11-8a09602fadb0,1314.78
1282,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-06-07 12:03:17,"{'categoria': 'Restaurante', 'cidade': 'Barros do Galho', 'estado': 'Espírito Santo'}",31ebe159-f666-47ef-8972-e9c6bdbed3e2,1778.9
1283,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-11-07 23:50:34,"{'categoria': 'Supermercado', 'cidade': 'da Cunha do Sul', 'estado': 'Espírito Santo'}",74d0d479-dce8-47c0-a6fb-837f17a3fc9b,1327.72
1284,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-11-14 11:36:35,"{'categoria': 'Restaurante', 'cidade': 'Pires de Farias', 'estado': 'Espírito Santo'}",fd389b89-5845-4cde-85ef-515c7f0ed36f,1376.04
1285,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-08-05 06:51:20,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",ffe1066e-c008-49ca-bd4e-74fbe1ed22ed,180.34
1286,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-02 08:07:25,"{'categoria': 'Online', 'cidade': 'Santos', 'estado': 'Espírito Santo'}",81120498-4051-4147-8043-39882fc146c7,106.9
1287,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-06-11 23:33:25,"{'categoria': 'Online', 'cidade': 'Azevedo de Almeida', 'estado': 'Espírito Santo'}",c1eea19a-fb63-4694-8c74-6bd2273dff76,1469.62
1288,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-08-02 16:42:41,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",02bb91b7-f3fd-411e-9839-f49a2a6cfb6d,351.56
1289,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-31 23:12:35,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",80d4babd-fd8c-4f0e-af39-3b3c6e4f56ec,892.02
1290,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-13 10:41:28,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",d83453f2-9e8e-4f29-918d-8927496df23e,482.26
1291,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-04-18 06:06:52,"{'categoria': 'Supermercado', 'cidade': 'Ribeiro Verde', 'estado': 'Espírito Santo'}",372eff80-3bdc-47d5-b447-ae1e562ddd6b,1621.73
1292,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-17 20:17:24,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",499fd858-fb39-4d80-ae02-47855508afe7,1346.34
1293,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-01 21:10:02,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",54e50ec8-7eef-4f92-983b-07949dc71a53,1980.74
1294,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-04-02 22:25:17,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",128d8bb6-1e78-4bcc-b1fe-3e404af54a6d,506.42
1295,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-28 18:43:28,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",72834ed6-8237-4f24-9f8b-db2a4edfbe9d,20.45
1296,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-05 17:09:35,"{'categoria': 'Restaurante', 'cidade': 'da Costa da Mata', 'estado': 'Espírito Santo'}",cc28adab-6583-4435-9212-9948b3ac2bd7,1186.48
1297,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-11 23:57:27,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",74730cf7-cbcb-45a2-9203-feed5699e940,188.26
1298,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-11 21:15:51,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",5b6c33bc-7ed9-4dd0-9ee5-90a680d39fee,1233.74
1299,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-11-15 19:08:36,"{'categoria': 'Supermercado', 'cidade': 'Caldeira', 'estado': 'Espírito Santo'}",812d7c0b-1538-4f3b-9bc3-ce94fd2e181b,1066.98
1300,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-02 14:00:01,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",825bbc86-668c-4f1b-8dce-3bc162e1ffdf,942.63
1301,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-04-08 20:39:04,"{'categoria': 'Supermercado', 'cidade': 'Lopes de da Rocha', 'estado': 'Espírito Santo'}",93ae0aa3-e805-4bcc-8db5-7a48211a477b,1098.77
1302,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-23 23:01:19,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",6538ee58-5ed7-43d1-ae6c-efe4c9099945,1691.78
1303,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-10 21:55:23,"{'categoria': 'Restaurante', 'cidade': 'Cavalcanti', 'estado': 'Espírito Santo'}",bca42497-31b1-4a21-99f2-16a7da1c87b5,258.36
1304,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-17 23:19:29,"{'categoria': 'Varejo', 'cidade': 'da Mata', 'estado': 'Espírito Santo'}",8f07f288-bb31-485e-97b1-385c786da26c,171.43
1305,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-11-28 21:58:58,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",1cb6b100-19a6-424f-aece-8fdb72f721c7,262.76
1306,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-13 10:55:44,"{'categoria': 'Restaurante', 'cidade': 'Caldeira', 'estado': 'Espírito Santo'}",3fd716dc-661e-457a-a1ea-8a5ec9938146,292.74
1307,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-10-07 15:58:39,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",6d1ddb16-80d3-41a1-a782-4e5da6cdcbba,1407.38
1308,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-15 07:40:19,"{'categoria': 'Supermercado', 'cidade': 'Duarte', 'estado': 'Espírito Santo'}",05f74103-2893-47d5-ad12-fdf6de7677fd,1884.59
1309,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-09 09:24:05,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",5acef3a2-c3a0-4ad6-8145-78054240f999,1287.43
1310,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-06-30 05:09:23,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",8c4a2a90-f268-4631-a118-c63157f65eeb,1545.28
1311,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-11-28 21:09:18,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",0af65c25-ed00-4f7c-80ea-a9986159baa9,1417.49
1312,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-10-07 07:18:59,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",c9f1bd87-3578-4a6e-ab33-3996cf8e5223,1014.86
1313,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-05-02 17:25:55,"{'categoria': 'Restaurante', 'cidade': 'Moura de Mendes', 'estado': 'Espírito Santo'}",db285a1c-b0a9-4dad-97ae-f253c0b16f23,1863.36
1314,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-08 15:59:22,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",d110d601-9199-4f6e-a500-a8de13e47bb7,402.45
1315,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-06-30 15:10:46,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",548a04ac-13a5-4248-9814-3429135c7586,307.97
1316,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-26 14:38:57,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",b4d3f2cf-66f5-4bf0-9214-78237f6e4ffc,761.06
1317,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-29 16:02:42,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",ccc92c4a-9579-4c53-ac34-cd2c0fb19de4,372.14
1318,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-06-06 13:45:54,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",a94157c6-48e5-4d3c-91dd-85ebb9fbbdc7,1041.94
1319,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-12 08:59:30,"{'categoria': 'Varejo', 'cidade': 'Cavalcanti', 'estado': 'Espírito Santo'}",63cc31e3-a405-4c37-a4b4-f8eb74019cb0,1065.16
1320,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-10-19 16:55:27,"{'categoria': 'Varejo', 'cidade': 'Jesus Paulista', 'estado': 'Espírito Santo'}",42892e25-839f-44d3-9ce9-24200179ba21,951.04
1321,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-04-12 16:36:54,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",9092531f-a1be-47bf-8fb8-0e69a7a9e324,1784.34
1322,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-21 12:27:12,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",bf5e1e47-544a-433f-a03d-62a719fe5c86,836.87
1323,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-10 15:37:18,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",3ae69cb6-125c-4f93-9fc3-5dcfac1a12f3,1675.37
1324,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-10-15 15:58:48,"{'categoria': 'Online', 'cidade': 'Cardoso de da Mata', 'estado': 'Espírito Santo'}",3f3afc6b-c162-4ed8-a5bf-7cfed4b52f8f,756.51
1325,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-09 12:28:48,"{'categoria': 'Online', 'cidade': 'Araújo', 'estado': 'Espírito Santo'}",fe8f79b2-4ace-4e5d-9ca5-b1954941093c,1301.81
1326,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-04-22 15:35:07,"{'categoria': 'Varejo', 'cidade': 'Souza', 'estado': 'Espírito Santo'}",41c4ba4d-124c-43ab-9180-3b410037f89f,302.41
1327,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-07 08:04:38,"{'categoria': 'Restaurante', 'cidade': 'Nunes Grande', 'estado': 'Espírito Santo'}",c7398461-835f-4d03-8a61-47f4d53cf08d,92.98
1328,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-31 23:09:49,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",708b94d1-ba8d-4602-8d3a-1e680bf80a2c,1004.89
1329,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-04-16 17:35:06,"{'categoria': 'Supermercado', 'cidade': 'Lima da Prata', 'estado': 'Espírito Santo'}",545a6b98-fd40-430b-b1fe-15949c4531b2,987.12
1330,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-26 10:23:35,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",a9fbef03-58cd-46bb-832c-a4548a2b2cdc,1446.28
1331,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-02 18:37:42,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",3aac6a73-fa9c-46bd-9a0d-e224ef918142,1534.16
1332,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-08-27 11:01:00,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",0499e55f-e325-4239-9cef-3421a54bdfb0,739.87
1333,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-30 09:53:44,"{'categoria': 'Supermercado', 'cidade': 'Correia da Prata', 'estado': 'Espírito Santo'}",eb5f886b-d8a4-4a7c-bcd9-54093dcee73a,549.97
1334,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-29 09:42:15,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",4afc6511-81e2-46d4-bdc3-3e99314c9461,263.65
1335,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-01 21:01:27,"{'categoria': 'Varejo', 'cidade': 'Farias do Campo', 'estado': 'Espírito Santo'}",a5ed57bc-b17e-49ee-8077-8830ea4ece28,858.49
1336,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-05 17:09:28,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",81655f58-f55e-4646-9ff1-6c901af77a38,526.97
1337,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-07 16:32:45,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",284047d6-194b-4490-b1bc-14edba73d7b5,643.35
1338,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-05 08:24:49,"{'categoria': 'Varejo', 'cidade': 'Correia da Mata', 'estado': 'Espírito Santo'}",f8e84062-f4c5-4d5e-a444-c1785d3e4f8f,614.34
1339,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-21 07:23:36,"{'categoria': 'Restaurante', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",42c6774d-aaf3-4e85-bd68-2996a4332d72,368.12
1340,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-05 15:32:03,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",c58109ae-5552-4d38-a903-9f3c962f66c6,14.51
1341,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-28 11:17:52,"{'categoria': 'Restaurante', 'cidade': 'Melo de Sales', 'estado': 'Espírito Santo'}",be954f50-10d8-4efd-8a5b-7c90350a4c5b,644.92
1342,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-04-23 05:14:09,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",fba40561-7787-4641-ab23-1b2e0ce95f73,1014.82
1343,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-10 05:56:40,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",fad6fdbf-0daf-47ce-9664-9aad98af25d2,1019.6
1344,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-30 07:59:17,"{'categoria': 'Online', 'cidade': 'Aragão de Fogaça', 'estado': 'Espírito Santo'}",9f3eda54-25a7-4fb3-b05d-ce75f5dfd96d,435.8
1345,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-05 06:27:20,"{'categoria': 'Online', 'cidade': 'Nogueira das Flores', 'estado': 'Espírito Santo'}",bc3791dc-0ae1-480f-b6bf-adc77c539c23,1073.34
1346,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-04 22:24:42,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",15181aed-9b3f-4546-a744-8b00eef012d6,608.11
1347,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-03-04 22:56:31,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",62980bcf-e116-4a31-9922-da40c7f4ebea,1357.75
1348,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-07 22:29:05,"{'categoria': 'Varejo', 'cidade': 'Pereira', 'estado': 'Espírito Santo'}",760a1c2f-d6f1-478c-b17c-be6b49a34423,983.95
1349,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-08 19:29:17,"{'categoria': 'Supermercado', 'cidade': 'Jesus', 'estado': 'Espírito Santo'}",452a758f-7146-4013-ad5d-9212b4455d44,540.34
1350,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-23 09:38:10,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",f85b89de-f656-4579-abca-cca9660d6161,1564.06
1351,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-10-18 13:28:04,"{'categoria': 'Supermercado', 'cidade': 'Pinto do Campo', 'estado': 'Espírito Santo'}",fc98f219-71b1-47b2-b774-29f12ab899b5,762.02
1352,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-07-30 21:47:00,"{'categoria': 'Varejo', 'cidade': 'Barbosa do Campo', 'estado': 'Espírito Santo'}",38b3d71a-1027-4cad-8dd7-179965b1ad6f,1911.01
1353,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-02-28 20:20:29,"{'categoria': 'Supermercado', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",e809374e-aadd-4313-a982-7cd319437f5a,539.5
1354,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-08-09 12:35:30,"{'categoria': 'Restaurante', 'cidade': 'Azevedo de Rocha', 'estado': 'Espírito Santo'}",6e0c2fb6-992b-4bb9-be6e-9c6a1fa940c6,458.07
1355,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-14 11:33:38,"{'categoria': 'Varejo', 'cidade': 'Lima', 'estado': 'Espírito Santo'}",29199354-8276-42ca-b566-5c2c3a096f12,347.61
1356,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-15 22:13:42,"{'categoria': 'Supermercado', 'cidade': 'Pires', 'estado': 'Espírito Santo'}",15334c9d-a99f-4536-b5b7-b95b2c0e56d0,1091.12
1357,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2023-01-06 23:18:59,"{'categoria': 'Restaurante', 'cidade': 'Pires do Norte', 'estado': 'Espírito Santo'}",d1f1c80d-e140-4ded-a98c-d3b2e86a4a2a,965.09
1358,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-04-05 10:29:51,"{'categoria': 'Restaurante', 'cidade': 'Porto da Mata', 'estado': 'Espírito Santo'}",926d8267-10b6-4695-be83-37f55eca6ae7,433.75
1359,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-05-06 13:30:48,"{'categoria': 'Varejo', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",f598be22-3075-4402-b957-dd20653ea55e,1363.63
1360,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-09-11 11:21:05,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",7ae29a5c-605a-4e33-ac0f-c6875f93c152,999.42
1361,"{'idade': 35, 'nome': 'Paulo Fernandes', 'renda_mensal': 4114.95}",2022-12-10 05:15:16,"{'categoria': 'Online', 'cidade': 'Correia', 'estado': 'Espírito Santo'}",cb786b40-4c09-4411-b676-a4d5a3f15e1f,1239.32
